track_id,poet,lyrics,lyrics source,disc_number,duration_ms,explicit,track_name,track_name_farsi,artist_name,artist_name_farsi,popularity,track_number,album_href,album_id,album_name,album_release_date,album_total_tracks,album_release_year,track_href,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,key_name,mode_name,key_mode,artist_id,lyrics,poet,lyric source,genre
6NtmXRyIjpLQJWT1hX8Mwi,NA,NA,NA,1,280160,FALSE,Baade Gonahkar - Sinful Wind,NA,Dang Show,دنگ شو,18,1,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/6NtmXRyIjpLQJWT1hX8Mwi,0.69,0.822,5,-4.621,0,0.0641,0.166,5.10E-05,0.106,0.637,129.974,4,F,minor,F minor,NA,,,,
2kcjlRof82O2GRGaBnfcuS,NA,NA,NA,1,244800,FALSE,Khata Kardam - I've Made a Mistake,NA,Dang Show,دنگ شو,25,2,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/2kcjlRof82O2GRGaBnfcuS,0.346,0.485,5,-6.383,0,0.0646,0.826,0.00646,0.111,0.281,158.118,3,F,minor,F minor,NA,,,,
2kcjlRof82O2GRGaBnfcuS,NA,NA,NA,1,244800,FALSE,Khata Kardam - I've Made a Mistake,NA,Dang Show,دنگ شو,25,2,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/2kcjlRof82O2GRGaBnfcuS,0.346,0.485,5,-6.383,0,0.0646,0.826,0.00646,0.111,0.281,158.118,3,F,minor,F minor,NA,,,,
6kjYl2EExECwtrM5YApdE1,NA,NA,NA,1,235373,FALSE,Khata Nist - There Is No Mistake,NA,Dang Show,دنگ شو,NA,3,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/6kjYl2EExECwtrM5YApdE1,0.406,0.301,0,-11.418,0,0.0422,0.863,2.15E-05,0.114,0.219,112.065,4,C,minor,C minor,NA,,,,
7LvkCqnXsR7FgBv5x8uWpc,NA,NA,NA,1,282213,FALSE,Attar - Based on a Poem by Attar Neyshabouri,NA,Dang Show,دنگ شو,NA,4,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/7LvkCqnXsR7FgBv5x8uWpc,0.617,0.551,10,-7.878,0,0.154,0.343,5.58E-04,0.0905,0.533,129.881,4,A#,minor,A# minor,NA,,,,
3s9TIvKB6S8n5aN703BMvw,NA,NA,NA,1,266053,FALSE,Chee Zee,چیزی,Dang Show,دنگ شو,16,5,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/3s9TIvKB6S8n5aN703BMvw,0.673,0.682,5,-5.934,0,0.0495,0.177,0.084,0.22,0.331,124.951,4,F,minor,F minor,NA,,,,
3s9TIvKB6S8n5aN703BMvw,NA,NA,NA,1,266053,FALSE,Chee Zee,چیزی,Dang Show,دنگ شو,16,5,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/3s9TIvKB6S8n5aN703BMvw,0.673,0.682,5,-5.934,0,0.0495,0.177,0.084,0.22,0.331,124.951,4,F,minor,F minor,NA,,,,
0glLXC1aZ5MRNbE0EyiSob,NA,NA,NA,1,355626,FALSE,BeShit,NA,Dang Show,دنگ شو,NA,6,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/0glLXC1aZ5MRNbE0EyiSob,0.476,0.33,5,-13.705,1,0.0339,0.716,0.82,0.106,0.0717,120.086,3,F,major,F major,NA,,,,
7eFxPZThMxwgpakO9qaFOw,NA,NA,NA,1,206413,FALSE,Khaleedj - Persian Gulf,NA,Dang Show,دنگ شو,NA,7,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/7eFxPZThMxwgpakO9qaFOw,0.671,0.747,7,-8.471,0,0.0881,0.452,0.00412,0.116,0.086,135.062,4,G,minor,G minor,NA,,,,
0mrIvixoyuc6jGoeVZdDd9,NA,NA,NA,1,314106,FALSE,Hobab - Obobojordo,NA,Dang Show,دنگ شو,NA,8,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/0mrIvixoyuc6jGoeVZdDd9,0.426,0.789,5,-6.511,0,0.204,0.35,0.0638,0.109,0.506,120.099,4,F,minor,F minor,NA,,,,
6fXfToKRjfzlLl47uLXNFe,NA,NA,NA,1,281946,FALSE,Khorshid Mishavam - I Am Metamorphosed to Sun,NA,Dang Show,دنگ شو,NA,9,NA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,NA,2017,https://api.spotify.com/v1/tracks/6fXfToKRjfzlLl47uLXNFe,0.589,0.392,0,-9.068,0,0.0596,0.792,0.00939,0.107,0.336,77.085,3,C,minor,C minor,NA,,,,
1dLxcNfMhzrQBZmvh80puK,NA,NA,NA,1,207786,FALSE,Akhare Ghesse - The End of the Tale,NA,Dang Show,دنگ شو,16,10,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/1dLxcNfMhzrQBZmvh80puK,0.682,0.576,6,-6.918,0,0.0425,0.342,9.42E-06,0.113,0.53,109.994,4,F#,minor,F# minor,NA,,,,
1dLxcNfMhzrQBZmvh80puK,NA,NA,NA,1,207786,FALSE,Akhare Ghesse - The End of the Tale,NA,Dang Show,دنگ شو,16,10,https://api.spotify.com/v1/albums/0fxrbMbQmFFUwHjbWakdbA,0fxrbMbQmFFUwHjbWakdbA,Mad O Nay,2017-11-15,10,2017,https://api.spotify.com/v1/tracks/1dLxcNfMhzrQBZmvh80puK,0.682,0.576,6,-6.918,0,0.0425,0.342,9.42E-06,0.113,0.53,109.994,4,F#,minor,F# minor,NA,,,,
3e5BaLb0PEum6GCt7SohDc,NA,NA,NA,1,224993,FALSE,Dang Show,NA,Dang Show,دنگ شو,19,1,https://api.spotify.com/v1/albums/5PP1DMvM2e5TdeQscNyttm,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,9,2014,https://api.spotify.com/v1/tracks/3e5BaLb0PEum6GCt7SohDc,0.525,0.521,9,-6.947,0,0.259,0.864,2.07E-04,0.183,0.389,157.21,1,A,minor,A minor,NA,,,,
3e5BaLb0PEum6GCt7SohDc,NA,NA,NA,1,224993,FALSE,Dang Show,NA,Dang Show,دنگ شو,19,1,https://api.spotify.com/v1/albums/5PP1DMvM2e5TdeQscNyttm,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,9,2014,https://api.spotify.com/v1/tracks/3e5BaLb0PEum6GCt7SohDc,0.525,0.521,9,-6.947,0,0.259,0.864,2.07E-04,0.183,0.389,157.21,1,A,minor,A minor,NA,,,,
2jGfzfJQz8XRQC2eyCshLg,NA,NA,NA,1,265927,FALSE,Distant Lover,NA,Dang Show,دنگ شو,NA,2,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/2jGfzfJQz8XRQC2eyCshLg,0.347,0.236,4,-13.489,0,0.0397,0.896,6.33E-04,0.917,0.133,97.797,3,E,minor,E minor,NA,,,,
6LkMok30A73bPZB12mAbO6,NA,NA,NA,1,231315,FALSE,Hallwa,NA,Dang Show,دنگ شو,24,3,https://api.spotify.com/v1/albums/5PP1DMvM2e5TdeQscNyttm,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,9,2014,https://api.spotify.com/v1/tracks/6LkMok30A73bPZB12mAbO6,0.485,0.58,3,-7.612,0,0.106,0.749,9.18E-06,0.0694,0.477,66.416,4,D#,minor,D# minor,NA,,,,
6LkMok30A73bPZB12mAbO6,NA,NA,NA,1,231315,FALSE,Hallwa,NA,Dang Show,دنگ شو,24,3,https://api.spotify.com/v1/albums/5PP1DMvM2e5TdeQscNyttm,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,9,2014,https://api.spotify.com/v1/tracks/6LkMok30A73bPZB12mAbO6,0.485,0.58,3,-7.612,0,0.106,0.749,9.18E-06,0.0694,0.477,66.416,4,D#,minor,D# minor,NA,,,,
2vKy4rphCa4rowU6ElMwf3,NA,NA,NA,1,348370,FALSE,Adagietto In G Minor,NA,Dang Show,دنگ شو,NA,4,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/2vKy4rphCa4rowU6ElMwf3,0.404,0.22,0,-15.647,0,0.0386,0.939,0.129,0.144,0.125,130.205,4,C,minor,C minor,NA,,,,
2QBOFF9XlnIt7EqcrWvJdw,NA,NA,NA,1,252161,FALSE,#7 November,NA,Dang Show,دنگ شو,NA,5,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/2QBOFF9XlnIt7EqcrWvJdw,0.478,0.49,8,-9.232,1,0.195,0.846,0.00102,0.0985,0.126,133.649,4,G#,major,G# major,NA,,,,
6j1oHr4PjIQ06FA3wTWFtI,NA,NA,NA,1,328229,FALSE,Ma He Ha,NA,Dang Show,دنگ شو,NA,6,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/6j1oHr4PjIQ06FA3wTWFtI,0.442,0.319,2,-10.285,0,0.0408,0.897,6.87E-04,0.17,0.152,149.467,3,D,minor,D minor,NA,,,,
4F0ezRSe2tgHUGIG8vj0xT,NA,NA,NA,1,190930,FALSE,Ma Heart & Ma Soul,NA,Dang Show,دنگ شو,NA,7,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/4F0ezRSe2tgHUGIG8vj0xT,0.61,0.345,9,-8.783,0,0.0578,0.751,5.04E-05,0.302,0.472,76.619,3,A,minor,A minor,NA,,,,
3czhDoyXIZO5wE2W31QQXW,NA,NA,NA,1,262819,FALSE,Pitch Black,NA,Dang Show,دنگ شو,NA,8,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/3czhDoyXIZO5wE2W31QQXW,0.333,0.263,0,-9.387,0,0.0342,0.944,1.95E-06,0.103,0.0511,136.862,4,C,minor,C minor,NA,,,,
1ukKfvZp1wbRvIzSqMVj6m,NA,NA,NA,1,271700,FALSE,The End,NA,Dang Show,دنگ شو,NA,9,NA,5PP1DMvM2e5TdeQscNyttm,Dang Show Room,2014-11-10,NA,2014,https://api.spotify.com/v1/tracks/1ukKfvZp1wbRvIzSqMVj6m,0.623,0.389,11,-9.566,1,0.0476,0.669,0.356,0.117,0.3,115.47,4,B,major,B major,NA,,,,
5WcMZm7WEUzksHqrqBqNuF,NA,NA,NA,1,491128,FALSE,The Clouds Are Passing: Part 1,NA,Dang Show,دنگ شو,NA,1,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/5WcMZm7WEUzksHqrqBqNuF,0.55,0.404,4,-10.372,0,0.0846,0.817,8.58E-04,0.136,0.299,113.181,4,E,minor,E minor,NA,,,,
4kNnWPq1dtLBXy0yBoPYqo,NA,NA,NA,1,127033,FALSE,The Clouds Are Passing: Part 2,NA,Dang Show,دنگ شو,NA,2,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/4kNnWPq1dtLBXy0yBoPYqo,0.27,0.0712,1,-17.684,0,0.0448,0.969,0.422,0.117,0.0381,143.038,5,C#,minor,C# minor,NA,,,,
7n4CRGjG4CoUGa1dMMrDKR,NA,NA,NA,1,323108,FALSE,The Clouds Are Passing: Part 3,NA,Dang Show,دنگ شو,NA,3,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/7n4CRGjG4CoUGa1dMMrDKR,0.407,0.371,4,-8.447,1,0.0505,0.974,6.39E-04,0.184,0.238,144.148,5,E,major,E major,NA,,,,
43HU04y0ayLi10fcNRT852,NA,NA,NA,1,236068,FALSE,The Nights Being with You: Part 1,NA,Dang Show,دنگ شو,NA,4,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/43HU04y0ayLi10fcNRT852,0.457,0.418,11,-13.338,0,0.0436,0.686,0.924,0.115,0.0339,109.009,4,B,minor,B minor,NA,,,,
6ZAdVpxEBrNcSdIgD29IOn,NA,NA,NA,1,153129,FALSE,The Nights Being with You: Part 2,NA,Dang Show,دنگ شو,NA,5,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/6ZAdVpxEBrNcSdIgD29IOn,0.237,0.0346,2,-14.745,1,0.0458,0.993,0.00382,0.129,0.0956,67.764,3,D,major,D major,NA,,,,
2stes7QxWBFzxZtSepjM9B,NA,NA,NA,1,348107,FALSE,The Nights Being with You: Part 3,NA,Dang Show,دنگ شو,NA,6,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/2stes7QxWBFzxZtSepjM9B,0.494,0.311,2,-11.99,0,0.0675,0.803,0.00501,0.0929,0.0653,125.336,4,D,minor,D minor,NA,,,,
5OQBuQ5DAmHlM1Apy1zo4s,NA,NA,NA,1,215040,FALSE,Singing in the Shadow: Part 1,NA,Dang Show,دنگ شو,NA,7,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/5OQBuQ5DAmHlM1Apy1zo4s,0.461,0.133,7,-16.567,0,0.247,0.844,7.70E-04,0.165,0.0793,66.776,5,G,minor,G minor,NA,,,,
5QYtmK2b1NqqOW5N5RdV13,NA,NA,NA,1,273110,FALSE,Singing in the Shadow: Part 2,NA,Dang Show,دنگ شو,NA,8,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/5QYtmK2b1NqqOW5N5RdV13,0.285,0.0261,7,-14.769,0,0.0458,0.984,4.81E-04,0.164,0.0895,78.703,5,G,minor,G minor,NA,,,,
6T4bGl8S8seB7MMCUFCf3H,NA,NA,NA,1,273110,FALSE,Singing in the Shadow: Part 3,NA,Dang Show,دنگ شو,NA,9,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/6T4bGl8S8seB7MMCUFCf3H,0.343,0.0364,7,-16.242,0,0.0478,0.987,3.11E-04,0.139,0.1,128.37,4,G,minor,G minor,NA,,,,
6gN23ErlRyGchCNie0eD6s,NA,NA,NA,1,225123,FALSE,Singing in the Shadow: Part 4,NA,Dang Show,دنگ شو,NA,10,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/6gN23ErlRyGchCNie0eD6s,0.466,0.384,7,-9.93,1,0.06,0.879,7.41E-04,0.11,0.158,90.487,4,G,major,G major,NA,,,,
45N2qwkc0NK245anyVr9AA,NA,NA,NA,1,428042,FALSE,Vingt Mille Lieues Sous Les Mers,NA,Dang Show,دنگ شو,NA,11,NA,3Rjh3wAII0orfLMGWwSXqZ,Deltang Show,2013,NA,2013,https://api.spotify.com/v1/tracks/45N2qwkc0NK245anyVr9AA,0.393,0.488,7,-9.76,0,0.116,0.806,0.0016,0.133,0.191,117.313,4,G,minor,G minor,NA,,,,
0BwHJtByd250mT2AtDVLun,NA,NA,NA,1,206333,FALSE,Piano Piano,NA,Dang Show,دنگ شو,NA,1,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/0BwHJtByd250mT2AtDVLun,0.44,0.18,4,-17.594,0,0.0399,0.894,0.186,0.104,0.0386,120.418,4,E,minor,E minor,NA,,,,
4Y2iDPsTyMKAoG7o8vU1RJ,NA,NA,NA,1,203440,FALSE,Slightly Slower,NA,Dang Show,دنگ شو,18,2,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/4Y2iDPsTyMKAoG7o8vU1RJ,0.666,0.489,4,-9.513,0,0.0437,0.886,4.82E-04,0.0783,0.586,120.004,4,E,minor,E minor,NA,,,,
4Y2iDPsTyMKAoG7o8vU1RJ,NA,NA,NA,1,203440,FALSE,Slightly Slower,NA,Dang Show,دنگ شو,18,2,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/4Y2iDPsTyMKAoG7o8vU1RJ,0.666,0.489,4,-9.513,0,0.0437,0.886,4.82E-04,0.0783,0.586,120.004,4,E,minor,E minor,NA,,,,
1JpLEDFUIIXUWEOmJUAW0w,NA,NA,NA,1,334840,FALSE,Whatever Might Be?,NA,Dang Show,دنگ شو,22,3,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/1JpLEDFUIIXUWEOmJUAW0w,0.551,0.405,9,-11.316,0,0.164,0.919,0.00106,0.179,0.22,127.02,3,A,minor,A minor,NA,,,,
1JpLEDFUIIXUWEOmJUAW0w,NA,NA,NA,1,334840,FALSE,Whatever Might Be?,NA,Dang Show,دنگ شو,22,3,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/1JpLEDFUIIXUWEOmJUAW0w,0.551,0.405,9,-11.316,0,0.164,0.919,0.00106,0.179,0.22,127.02,3,A,minor,A minor,NA,,,,
0DJjqFgT61drEH7SYZ2HZU,NA,NA,NA,1,389293,FALSE,A Lover's Guide,NA,Dang Show,دنگ شو,NA,4,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/0DJjqFgT61drEH7SYZ2HZU,0.562,0.204,10,-15.023,0,0.0568,0.922,1.34E-04,0.303,0.199,109.777,4,A#,minor,A# minor,NA,,,,
7weMHzUc9b5sOFeqwhmUfb,NA,NA,NA,1,262146,FALSE,"Slowly, Slowly",آسه آسه,Dang Show,دنگ شو,27,5,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/7weMHzUc9b5sOFeqwhmUfb,0.614,0.425,9,-10.322,0,0.0713,0.674,2.01E-04,0.119,0.364,103.136,4,A,minor,A minor,NA,,,,
7weMHzUc9b5sOFeqwhmUfb,NA,NA,NA,1,262146,FALSE,"Slowly, Slowly",آسه آسه,Dang Show,دنگ شو,27,5,https://api.spotify.com/v1/albums/2bfIEN6XUYcsbav7vXmhEf,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,10,2010,https://api.spotify.com/v1/tracks/7weMHzUc9b5sOFeqwhmUfb,0.614,0.425,9,-10.322,0,0.0713,0.674,2.01E-04,0.119,0.364,103.136,4,A,minor,A minor,NA,,,,
4xKF1JBn4pyPCBFLyFQo4v,NA,NA,NA,1,211346,FALSE,In Honor Of Hossein Alizadeh,بزرگداشت حسین علیزاده,Dang Show,دنگ شو,NA,6,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/4xKF1JBn4pyPCBFLyFQo4v,0.402,0.0224,4,-19.046,0,0.0458,0.955,0.0101,0.12,0.0635,46.259,4,E,minor,E minor,NA,,,,
4ClEHecJgIEtn9j9HKjQ1I,NA,NA,NA,1,411906,FALSE,Dang Show,NA,Dang Show,دنگ شو,NA,7,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/4ClEHecJgIEtn9j9HKjQ1I,0.532,0.228,7,-10.86,0,0.0614,0.913,6.03E-04,0.157,0.184,118.048,4,G,minor,G minor,NA,,,,
7m7WiXxFfb3tMNbJb4UNFG,NA,NA,NA,1,280013,FALSE,Wine & Harp & Lyrics,NA,Dang Show,دنگ شو,NA,8,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/7m7WiXxFfb3tMNbJb4UNFG,0.462,0.232,2,-16.397,0,0.0641,0.981,0.571,0.0724,0.252,149.493,3,D,minor,D minor,NA,,,,
3rhWD4MXIFOJbSSws30UU1,NA,NA,NA,1,481520,FALSE,I Close My Eyes,NA,Dang Show,دنگ شو,NA,9,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/3rhWD4MXIFOJbSSws30UU1,0.294,0.164,3,-10.052,1,0.047,0.959,1.03E-04,0.0982,0.119,171.242,3,D#,major,D# major,NA,,,,
6AK3cc5b5kGHF3bJOm79gl,NA,NA,NA,1,275960,FALSE,Fill the Blank,NA,Dang Show,دنگ شو,NA,10,NA,2bfIEN6XUYcsbav7vXmhEf,Shiraz 40 Year Old,2010-07-27,NA,2010,https://api.spotify.com/v1/tracks/6AK3cc5b5kGHF3bJOm79gl,0.504,0.463,7,-8.364,0,0.115,0.922,1.63E-05,0.214,0.27,107.088,4,G,minor,G minor,NA,,,,
163EDNQ2zigsJHIYTnm3jo,NA,NA,NA,1,261557,FALSE,Naknaz,NA,Dang Show,دنگ شو,16,1,https://api.spotify.com/v1/albums/2Mm7uTK2o7j5w6b3sCWidf,2Mm7uTK2o7j5w6b3sCWidf,Naknaz,2020-02-06,1,2020,https://api.spotify.com/v1/tracks/163EDNQ2zigsJHIYTnm3jo,0.695,0.687,8,-8.438,0,0.117,0.558,0.00186,0.0692,0.54,105.044,3,G#,minor,G# minor,NA,,,,
163EDNQ2zigsJHIYTnm3jo,NA,NA,NA,1,261557,FALSE,Naknaz,NA,Dang Show,دنگ شو,16,1,https://api.spotify.com/v1/albums/2Mm7uTK2o7j5w6b3sCWidf,2Mm7uTK2o7j5w6b3sCWidf,Naknaz,2020-02-06,1,2020,https://api.spotify.com/v1/tracks/163EDNQ2zigsJHIYTnm3jo,0.695,0.687,8,-8.438,0,0.117,0.558,0.00186,0.0692,0.54,105.044,3,G#,minor,G# minor,NA,,,,
6r7kHvTm9SbIOsCPSXeuGS,NA,NA,NA,1,223742,FALSE,Band O Bala,NA,Dang Show,دنگ شو,NA,1,NA,19Cs58ws5Mv8S2ZUQrU7Bh,Band O Bala,2019-11-14,NA,2019,https://api.spotify.com/v1/tracks/6r7kHvTm9SbIOsCPSXeuGS,0.413,0.695,3,-8.107,0,0.143,0.266,0.00223,0.107,0.531,99.211,3,D#,minor,D# minor,NA,,,,
7veguEw94VWTc6zOLxRX2C,NA,NA,NA,1,208039,FALSE,Bitter Sweet Dream,NA,Dang Show,دنگ شو,NA,1,NA,3jsOooRJtH9A4M4WJxibbV,Bitter Sweet Dream,2019-05-06,NA,2019,https://api.spotify.com/v1/tracks/7veguEw94VWTc6zOLxRX2C,0.49,0.421,6,-10.991,1,0.0613,0.663,0.00351,0.333,0.163,119.307,4,F#,major,F# major,NA,,,,
1ZO5UkpeD6EkEmygTyydBb,NA,NA,NA,1,238341,FALSE,This Too Shall Pass,NA,Dang Show,دنگ شو,NA,1,NA,5Mimsd31yew0G9DZixJ3T9,This Too Shall Pass,2019-04-07,NA,2019,https://api.spotify.com/v1/tracks/1ZO5UkpeD6EkEmygTyydBb,0.615,0.537,7,-13.019,1,0.0763,0.61,5.40E-06,0.0967,0.202,115.97,4,G,major,G major,NA,,,,
6iQjY0XzYp86I175q4U2X1,NA,NA,NA,1,163448,FALSE,One Night Behind The Door,NA,Dang Show,دنگ شو,NA,1,NA,5TH7JWgDRXWbRrqSZeaJ0u,One Night Behind the Door,2019-03-03,NA,2019,https://api.spotify.com/v1/tracks/6iQjY0XzYp86I175q4U2X1,0.506,0.33,0,-8.338,0,0.0468,0.975,6.40E-04,0.0778,0.364,75.536,3,C,minor,C minor,NA,,,,
6WdIvzqEXQ2H39r27UFuyd,NA,NA,NA,1,163448,FALSE,Ye Shab Poshte Dar,NA,Dang Show,دنگ شو,NA,1,NA,3PpEyNQgY2FKnykMlc2tPY,Ye Shab Poshte Dar,2019-03-03,NA,2019,https://api.spotify.com/v1/tracks/6WdIvzqEXQ2H39r27UFuyd,0.506,0.33,0,-8.338,0,0.0468,0.975,6.40E-04,0.0778,0.364,75.536,3,C,minor,C minor,NA,,,,
3Tym60D1HEXEDEJ0HWkggY,NA,NA,NA,1,205766,FALSE,Didar,NA,Dang Show,دنگ شو,NA,1,NA,0uW5UrkkJ2dDSbg4kX1Wa9,Didar,2018-07-26,NA,2018,https://api.spotify.com/v1/tracks/3Tym60D1HEXEDEJ0HWkggY,0.467,0.56,7,-8.199,1,0.063,0.581,7.55E-06,0.111,0.327,153.892,4,G,major,G major,NA,,,,
4cGcE2dYgdkNzEVnvBXULp,NA,NA,NA,1,276506,FALSE,Chaos,NA,Dang Show,دنگ شو,NA,1,NA,2xXT8oHM3tu3cJDX9rO48s,Chaos,2018-02-08,NA,2018,https://api.spotify.com/v1/tracks/4cGcE2dYgdkNzEVnvBXULp,0.564,0.605,2,-8.069,1,0.0351,0.49,1.28E-04,0.26,0.464,131.129,4,D,major,D major,NA,,,,
6H3nX4oDtfIGItXm17azvK,NA,NA,NA,1,276494,FALSE,Talatom,NA,Dang Show,دنگ شو,NA,1,NA,2kubWGYT1d874KQt0iuYcw,Talatom,2018-01-20,NA,2018,https://api.spotify.com/v1/tracks/6H3nX4oDtfIGItXm17azvK,0.563,0.619,2,-8.088,1,0.0379,0.472,1.32E-04,0.247,0.497,131.121,4,D,major,D major,NA,,,,
0wWidFaaCtwvh3VcRtJHuZ,NA,NA,NA,1,267534,FALSE,Chee Zee,NA,Dang Show,دنگ شو,NA,1,NA,4D4JGPVWHoGwo09MYF0BfL,Chee Zee,2017-08-16,NA,2017,https://api.spotify.com/v1/tracks/0wWidFaaCtwvh3VcRtJHuZ,0.658,0.665,5,-7.028,0,0.0454,0.132,0.0619,0.0871,0.296,124.964,4,F,minor,F minor,NA,,,,
