X1,word,lang,poet,century,text
1501,مکن,fa,خیام,6,مکن
4577,همهٔ,fa,خیام,6,همهٔ
766,کهنه,fa,خیام,6,کهنه
6215,تشبیهات,ar,خیام,6,تشبیهات
9233,دیدم,fa,خیام,6,دیدم
7678,گور,fa,خیام,6,گور
6177,ذرات,fa,خیام,6,ذرات
1982,میترسم,fa,خیام,6,میترسم
7648,لفظ,ar,خیام,6,لفظ
8617,قضا,ar,خیام,6,قضا
6205,دارند.,fa,خیام,6,دارند.
4523,جنگ,fa,خیام,6,جنگ
9983,خورد!,fa,خیام,6,خورد!
10240,وَزْ,ar,خیام,6,وَزْ
10291,خوشدلی,fa,خیام,6,خوشدلی
7875,تعریف,ar,خیام,6,تعریف
685,نگینی,fa,خیام,6,نگینی
6803,کوچکترین,fa,خیام,6,کوچکترین
9631,تو؛,fa,خیام,6,تو؛
3968,عالم,ar,خیام,6,عالم
2671,۱۵۸,fa,خیام,6,۱۵۸
9143,زدم,fa,خیام,6,زدم
1717,فضول,ar,خیام,6,فضول
2015,بکام,fa,خیام,6,بکام
6495,هزاران,fa,خیام,6,هزاران
3306,افسانهٔ,fa,خیام,6,افسانهٔ
6697,ترسناک,fa,خیام,6,ترسناک
2616,خیام,fa,خیام,6,خیام
202,کوزه,fa,خیام,6,کوزه
8734,آرزوها,fa,خیام,6,آرزوها
9039,خاک,fa,خیام,6,خاک
9627,سپیدْ,fa,خیام,6,سپیدْ
2699,قضاوت,ar,خیام,6,قضاوت
6016,دهری,fa,خیام,6,دهری
1580,جامی,fa,خیام,6,جامی
6083,اجتماع,ar,خیام,6,اجتماع
9393,دمی,fa,خیام,6,دمی
5054,دل,fa,خیام,6,دل
5034,می‌پروراند,fa,خیام,6,می‌پروراند
1751,قدیم,ar,خیام,6,قدیم
6427,کیف,fa,خیام,6,کیف
511,سه,fa,خیام,6,سه
9117,خوارش,fa,خیام,6,خوارش
7864,کوکو,fa,خیام,6,کوکو
7762,اثر,ar,خیام,6,اثر
4665,کاری,fa,خیام,6,کاری
4637,علما,ar,خیام,6,علما
2664,شیراز,fa,خیام,6,شیراز
2326,کوثر,ar,خیام,6,کوثر
1485,سازنده,fa,خیام,6,سازنده
2013,ساختمی,fa,خیام,6,ساختمی
1477,بخور,fa,خیام,6,بخور
9175,دَم,fa,خیام,6,دَم
7412,تفریح,ar,خیام,6,تفریح
1766,بحر,ar,خیام,6,بحر
9768,گَردانیم.,fa,خیام,6,گَردانیم.
9282,تن,ar,خیام,6,تن
3798,نسبت,ar,خیام,6,نسبت
2717,مترجم,ar,خیام,6,مترجم
3821,بریزیم,fa,خیام,6,بریزیم
3684,۸۲,fa,خیام,6,۸۲
789,خاک,fa,خیام,6,خاک
6312,مطالب,ar,خیام,6,مطالب
9636,تُنْگی,fa,خیام,6,تُنْگی
5723,گل‌های,fa,خیام,6,گل‌های
1792,ستمیم,fa,خیام,6,ستمیم
3007,۲۲۷),fa,خیام,6,۲۲۷)
2179,هشدار,fa,خیام,6,هشدار
9188,گِل,fa,خیام,6,گِل
3663,لهذا,ar,خیام,6,لهذا
3502,دردهای,fa,خیام,6,دردهای
8075,مقدمه,ar,خیام,6,مقدمه
4400,مقام,ar,خیام,6,مقام
5712,دانسته:دوزخ,fa,خیام,6,دانسته:دوزخ
450,معنی,ar,خیام,6,معنی
9822,عمر,ar,خیام,6,عمر
591,دامن,fa,خیام,6,دامن
3790,علاوه,ar,خیام,6,علاوه
6168,می‌شوند,fa,خیام,6,می‌شوند
898,میگذرد,fa,خیام,6,میگذرد
3884,ترانه‌های,fa,خیام,6,ترانه‌های
3165,اسلوب,fa,خیام,6,اسلوب
3683,منسوب,ar,خیام,6,منسوب
197,می‌بینی,fa,خیام,6,می‌بینی
9308,مُرده,fa,خیام,6,مُرده
374,دست,fa,خیام,6,دست
3832,زرتشت،اسلام,fa,خیام,6,زرتشت،اسلام
7695,ذوق,ar,خیام,6,ذوق
82,خاک,fa,خیام,6,خاک
301,گردی,fa,خیام,6,گردی
4196,«اخبارالعلماء,ar,خیام,6,«اخبارالعلماء
2414,گوشه,fa,خیام,6,گوشه
8321,گاوی,fa,خیام,6,گاوی
4670,اسرار,fa,خیام,6,اسرار
1258,نشد,fa,خیام,6,نشد
6743,تن,ar,خیام,6,تن
8390,فرسوده,fa,خیام,6,فرسوده
4785,اثر,ar,خیام,6,اثر
6708,بغل,ar,خیام,6,بغل
10128,خور,fa,خیام,6,خور
3572,افسانه‌های,fa,خیام,6,افسانه‌های
9688,طارَمِ,ar,خیام,6,طارَمِ
9491,گویند:,fa,خیام,6,گویند:
8190,کُنِشْت؛,fa,خیام,6,کُنِشْت؛
3725,یقین,ar,خیام,6,یقین
9149,اوباشی؛,fa,خیام,6,اوباشی؛
2578,ریاضی‌دان,ar,خیام,6,ریاضی‌دان
246,صحن,ar,خیام,6,صحن
6837,کردند،,fa,خیام,6,کردند،
9,نوش,fa,خیام,6,نوش
3060,خیام,fa,خیام,6,خیام
8941,بارهٔ,fa,خیام,6,بارهٔ
1563,کانها,fa,خیام,6,کانها
3707,کرده‌اند,fa,خیام,6,کرده‌اند
3462,خاطرش,ar,خیام,6,خاطرش
6059,مرگ,fa,خیام,6,مرگ
2055,سودن,fa,خیام,6,سودن
435,شادی,fa,خیام,6,شادی
8787,پیاله‌ای,fa,خیام,6,پیاله‌ای
4800,خیام,fa,خیام,6,خیام
5103,تصویرهای,ar,خیام,6,تصویرهای
5000,زاده‌اند.»],fa,خیام,6,زاده‌اند.»]
2142,خاک,fa,خیام,6,خاک
7718,بستم؟,fa,خیام,6,بستم؟
2282,دلجوی,ar,خیام,6,دلجوی
7440,کرده‌اند,fa,خیام,6,کرده‌اند
8446,دل,fa,خیام,6,دل
9455,آن‌چه,fa,خیام,6,آن‌چه
5525,پادشاهان,fa,خیام,6,پادشاهان
736,سلخ,ar,خیام,6,سلخ
250,گذشت,fa,خیام,6,گذشت
4766,حالی,ar,خیام,6,حالی
4201,راجع,ar,خیام,6,راجع
8067,چشم,fa,خیام,6,چشم
10300,برم,fa,خیام,6,برم
5889,کفر,fa,خیام,6,کفر
4189,قبول,ar,خیام,6,قبول
4389,مهمی,fa,خیام,6,مهمی
9718,وین,fa,خیام,6,وین
6992,تشبیهات,ar,خیام,6,تشبیهات
638,اینست,fa,خیام,6,اینست
5482,سیاست,fa,خیام,6,سیاست
10025,خاک,fa,خیام,6,خاک
9158,ضرری،,ar,خیام,6,ضرری،
4401,می‌برد.,fa,خیام,6,می‌برد.
2411,رانی,fa,خیام,6,رانی
3044,زمان،,fa,خیام,6,زمان،
5433,حسن,ar,خیام,6,حسن
8453,آدمی,fa,خیام,6,آدمی
1745,مقام,ar,خیام,6,مقام
10194,نیست،,fa,خیام,6,نیست،
6563,مرگ,fa,خیام,6,مرگ
8984,دگران،,fa,خیام,6,دگران،
2225,زیرکان,fa,خیام,6,زیرکان
1538,پگه‌تر,fa,خیام,6,پگه‌تر
4044,مختصر،,ar,خیام,6,مختصر،
2916,تألیف,ar,خیام,6,تألیف
1006,روزی,fa,خیام,6,روزی
3779,افکار,fa,خیام,6,افکار
9062,خیز,fa,خیام,6,خیز
9865,کایشان،,fa,خیام,6,کایشان،
8935,گور,fa,خیام,6,گور
6671,زندگی,fa,خیام,6,زندگی
6439,فدای,fa,خیام,6,فدای
7035,سعدی,ar,خیام,6,سعدی
2083,جهان,fa,خیام,6,جهان
8591,نوشت.,fa,خیام,6,نوشت.
6654,جمله,ar,خیام,6,جمله
1868,مکن,fa,خیام,6,مکن
3224,رفیق,ar,خیام,6,رفیق
9811,نفسِ,ar,خیام,6,نفسِ
2246,سبلت,ar,خیام,6,سبلت
3540,قصد,ar,خیام,6,قصد
7781,دوره,fa,خیام,6,دوره
5641,ذکر,fa,خیام,6,ذکر
7451,ندارد.,fa,خیام,6,ندارد.
3313,چهارده,fa,خیام,6,چهارده
933,مغرور,fa,خیام,6,مغرور
5016,نیستی,fa,خیام,6,نیستی
1067,بودنیها,fa,خیام,6,بودنیها
6201,خاک,fa,خیام,6,خاک
7130,گرفته‌است،,fa,خیام,6,گرفته‌است،
4371,احساسات,ar,خیام,6,احساسات
1939,بدن,fa,خیام,6,بدن
2381,دگری,fa,خیام,6,دگری
8660,شد!,fa,خیام,6,شد!
3086,مجعول,ar,خیام,6,مجعول
5654,جدی‌تر,fa,خیام,6,جدی‌تر
141,نوش,fa,خیام,6,نوش
3386,آخوندی,fa,خیام,6,آخوندی
10148,جهان,fa,خیام,6,جهان
6679,می‌خواهد,fa,خیام,6,می‌خواهد
8074,نقاش،,ar,خیام,6,نقاش،
9070,توست،,fa,خیام,6,توست،
3696,مستشرق,ar,خیام,6,مستشرق
1099,آرند,fa,خیام,6,آرند
1062,پر,fa,خیام,6,پر
3516,است،,fa,خیام,6,است،
4707,بافته‌اند,fa,خیام,6,بافته‌اند
283,نازنین,fa,خیام,6,نازنین
5795,می‌زند،,fa,خیام,6,می‌زند،
9808,یقین،,ar,خیام,6,یقین،
8182,هیچ،,fa,خیام,6,هیچ،
10205,گریزپای,fa,خیام,6,گریزپای
4436,دیگرگون,fa,خیام,6,دیگرگون
3758,مذهبی,ar,خیام,6,مذهبی
1474,نیکودار,fa,خیام,6,نیکودار
5559,عرب,ar,خیام,6,عرب
8803,ازبهرِ,fa,خیام,6,ازبهرِ
4337,مسایل,fa,خیام,6,مسایل
7101,سرِ,fa,خیام,6,سرِ
9779,نیست،,fa,خیام,6,نیست،
3259,غضب,ar,خیام,6,غضب
5466,شورش,fa,خیام,6,شورش
3088,رابطهٔ,ar,خیام,6,رابطهٔ
8347,مکنید.,fa,خیام,6,مکنید.
9403,کنید؛,fa,خیام,6,کنید؛
312,باده,fa,خیام,6,باده
2172,پوشی,fa,خیام,6,پوشی
7269,شعرای,ar,خیام,6,شعرای
9669,مانده‌است،,fa,خیام,6,مانده‌است،
585,نقد,ar,خیام,6,نقد
6448,بشویم!,fa,خیام,6,بشویم!
2973,بیت,ar,خیام,6,بیت
1934,دست,fa,خیام,6,دست
7315,پهلو,fa,خیام,6,پهلو
9745,حقیقت،,ar,خیام,6,حقیقت،
10096,آه,fa,خیام,6,آه
753,صحرای,ar,خیام,6,صحرای
7528,نور,fa,خیام,6,نور
8973,جان,fa,خیام,6,جان
9712,دنیا,fa,خیام,6,دنیا
7340,ادبیات,fa,خیام,6,ادبیات
4509,روحی,ar,خیام,6,روحی
739,فضل,ar,خیام,6,فضل
6358,شادی,fa,خیام,6,شادی
10067,باده,fa,خیام,6,باده
9723,آخِر,fa,خیام,6,آخِر
9080,پا,fa,خیام,6,پا
9205,می‌کرد,fa,خیام,6,می‌کرد
12,گل,fa,خیام,6,گل
4986,(۱),fa,خیام,6,(۱)
2894,زبان,fa,خیام,6,زبان
1494,صنمی,ar,خیام,6,صنمی
9652,نیستی,fa,خیام,6,نیستی
4448,فورمول,ar,خیام,6,فورمول
5628,جام,fa,خیام,6,جام
2900,مرگ,fa,خیام,6,مرگ
10340,لاله‌رخی,ar,خیام,6,لاله‌رخی
3009,آن‌چه,fa,خیام,6,آن‌چه
4985,آغشته‌است,fa,خیام,6,آغشته‌است
8178,اسرار,fa,خیام,6,اسرار
6473,بلبل،,ar,خیام,6,بلبل،
2549,مضمون,ar,خیام,6,مضمون
3031,فلسفهٔ,ar,خیام,6,فلسفهٔ
6251,کیف,fa,خیام,6,کیف
2757,می‌برد،,fa,خیام,6,می‌برد،
7136,حافظ,ar,خیام,6,حافظ
3960,می‌کنیم،,fa,خیام,6,می‌کنیم،
1331,شکسته‌ای,fa,خیام,6,شکسته‌ای
3130,۱۱۵،,fa,خیام,6,۱۱۵،
10215,دار،,fa,خیام,6,دار،
1254,فراهم,fa,خیام,6,فراهم
779,داغ,fa,خیام,6,داغ
6680,آسایش,fa,خیام,6,آسایش
4006,فریادهای,fa,خیام,6,فریادهای
9274,کابینِ,fa,خیام,6,کابینِ
7168,است،,fa,خیام,6,است،
890,بدروند,fa,خیام,6,بدروند
6219,عمیق,ar,خیام,6,عمیق
4762,ندیده.,fa,خیام,6,ندیده.
5894,خدا,fa,خیام,6,خدا
5817,خرابهٔ,fa,خیام,6,خرابهٔ
3022,ترکیب,fa,خیام,6,ترکیب
10181,درگذریم؛,fa,خیام,6,درگذریم؛
10162,سرِ,fa,خیام,6,سرِ
265,دریاها,fa,خیام,6,دریاها
9162,دِهْ,fa,خیام,6,دِهْ
2496,آوری,fa,خیام,6,آوری
7401,تظاهر,ar,خیام,6,تظاهر
8862,راهی,fa,خیام,6,راهی
7086,کن.,fa,خیام,6,کن.
9649,مُلْکَتِ,fa,خیام,6,مُلْکَتِ
8579,زیانِ,fa,خیام,6,زیانِ
1606,رفتم,fa,خیام,6,رفتم
3576,جام,fa,خیام,6,جام
9219,سرِ,fa,خیام,6,سرِ
8702,شراب,fa,خیام,6,شراب
9279,باده،,fa,خیام,6,باده،
655,غمی,ar,خیام,6,غمی
8399,ندامتا,fa,خیام,6,ندامتا
8507,لوحْ,ar,خیام,6,لوحْ
1427,ملکت,fa,خیام,6,ملکت
5149,زیبایی,fa,خیام,6,زیبایی
7493,داشته.,fa,خیام,6,داشته.
606,فارغ,ar,خیام,6,فارغ
9995,قَدَح,ar,خیام,6,قَدَح
2261,دوش,fa,خیام,6,دوش
10014,دی,fa,خیام,6,دی
1200,قدح,ar,خیام,6,قدح
4519,همهٔ,fa,خیام,6,همهٔ
2528,متضاد،,ar,خیام,6,متضاد،
10398,گذرد.,fa,خیام,6,گذرد.
6172,مرموز,fa,خیام,6,مرموز
4962,نتیجهٔ,fa,خیام,6,نتیجهٔ
7549,اظهار,ar,خیام,6,اظهار
9544,کرد،,fa,خیام,6,کرد،
2319,سویی,fa,خیام,6,سویی
5228,بیهوده,fa,خیام,6,بیهوده
4066,شراب,fa,خیام,6,شراب
3836,باده,fa,خیام,6,باده
4013,میلیون‌ها,fa,خیام,6,میلیون‌ها
2461,هزاران,fa,خیام,6,هزاران
7806,خرافات,ar,خیام,6,خرافات
574,ندانم,fa,خیام,6,ندانم
7071,وقت,ar,خیام,6,وقت
1194,کوثر,ar,خیام,6,کوثر
7106,مولوی,ar,خیام,6,مولوی
5252,نظر,ar,خیام,6,نظر
7017,دنیا،,fa,خیام,6,دنیا،
3124,۴۵،,fa,خیام,6,۴۵،
8566,فتنه,ar,خیام,6,فتنه
2911,کتاب,fa,خیام,6,کتاب
5293,ازبین‌رفته,fa,خیام,6,ازبین‌رفته
4303,جبری,fa,خیام,6,جبری
4530,آشکار,fa,خیام,6,آشکار
8097,فرض,ar,خیام,6,فرض
9422,آب,fa,خیام,6,آب
8818,بازآمده‌ای,fa,خیام,6,بازآمده‌ای
6208,باده,fa,خیام,6,باده
5328,ساعی,ar,خیام,6,ساعی
9952,وین,fa,خیام,6,وین
6991,است،,fa,خیام,6,است،
3288,بخوان!»,fa,خیام,6,بخوان!»
9586,رسد،,fa,خیام,6,رسد،
6530,نفرین,fa,خیام,6,نفرین
7405,بردن,fa,خیام,6,بردن
5997,دراضافات,ar,خیام,6,دراضافات
2139,خاک,fa,خیام,6,خاک
3304,توهین,ar,خیام,6,توهین
4973,(نمرهٔ۱۶),fa,خیام,6,(نمرهٔ۱۶)
8969,«کوکو،,fa,خیام,6,«کوکو،
7382,امریکا،,fa,خیام,6,امریکا،
952,بربایند,fa,خیام,6,بربایند
2711,شامهٔ,fa,خیام,6,شامهٔ
8313,گفتند؛,fa,خیام,6,گفتند؛
8589,بودنی,fa,خیام,6,بودنی
9285,دَمَم,fa,خیام,6,دَمَم
8469,نزاد,fa,خیام,6,نزاد
4780,بدی,ar,خیام,6,بدی
10138,اوراقِ,ar,خیام,6,اوراقِ
667,بوده‌ست,fa,خیام,6,بوده‌ست
676,میروید,fa,خیام,6,میروید
7823,خفایای,fa,خیام,6,خفایای
220,صبح,ar,خیام,6,صبح
5001,دعوت,ar,خیام,6,دعوت
2540,کیش,fa,خیام,6,کیش
4808,تهی,fa,خیام,6,تهی
4979,اختصاصات,ar,خیام,6,اختصاصات
2280,پیاله,fa,خیام,6,پیاله
8583,لوح,ar,خیام,6,لوح
2038,بزرق,ar,خیام,6,بزرق
2341,دی,fa,خیام,6,دی
3064,عکس,ar,خیام,6,عکس
1309,باده,fa,خیام,6,باده
3732,شعر,ar,خیام,6,شعر
9239,کوزه‌گر,fa,خیام,6,کوزه‌گر
5832,پیراوان,fa,خیام,6,پیراوان
6955,خیال,fa,خیام,6,خیال
8350,تلخ,ar,خیام,6,تلخ
6421,دست,fa,خیام,6,دست
738,محیط,ar,خیام,6,محیط
6911,فلسفه,ar,خیام,6,فلسفه
8593,حقیقتِ,ar,خیام,6,حقیقتِ
3152,رباعی,ar,خیام,6,رباعی
4052,افکار،,fa,خیام,6,افکار،
7165,واضح,ar,خیام,6,واضح
6410,نیست،,fa,خیام,6,نیست،
10355,قصد,ar,خیام,6,قصد
4051,تکه,fa,خیام,6,تکه
7223,حافظ,ar,خیام,6,حافظ
3391,بارهٔ,fa,خیام,6,بارهٔ
8372,سودی,fa,خیام,6,سودی
8109,تهران،,fa,خیام,6,تهران،
8705,دَوْر,fa,خیام,6,دَوْر
7830,تصور,ar,خیام,6,تصور
6211,این‌جا,fa,خیام,6,این‌جا
5808,می‌خواسته,fa,خیام,6,می‌خواسته
7149,فلسفهٔ,ar,خیام,6,فلسفهٔ
3810,نپخته,fa,خیام,6,نپخته
7080,گِل,fa,خیام,6,گِل
2988,کجاست!,fa,خیام,6,کجاست!
7690,رفتند؟»,fa,خیام,6,رفتند؟»
1333,آبی,fa,خیام,6,آبی
6817,نوشته,fa,خیام,6,نوشته
1981,یقین,ar,خیام,6,یقین
1247,بنفشه,fa,خیام,6,بنفشه
1920,کندن,fa,خیام,6,کندن
7019,شمردن,fa,خیام,6,شمردن
6501,بدبین,fa,خیام,6,بدبین
2568,قلاشی،,ar,خیام,6,قلاشی،
2836,دست,fa,خیام,6,دست
7261,قلم,ar,خیام,6,قلم
9072,برخواهد,fa,خیام,6,برخواهد
1473,بوده‌ام,fa,خیام,6,بوده‌ام
9606,سِماع,ar,خیام,6,سِماع
3966,خیام,fa,خیام,6,خیام
8276,آداب,fa,خیام,6,آداب
5625,قصر,ar,خیام,6,قصر
3932,قالب,ar,خیام,6,قالب
10152,زان,fa,خیام,6,زان
2290,بدخوی,fa,خیام,6,بدخوی
9954,نام‌وننگ,fa,خیام,6,نام‌وننگ
5667,قناعت,ar,خیام,6,قناعت
4507,ترانه‌ها,fa,خیام,6,ترانه‌ها
6595,مخصوص,ar,خیام,6,مخصوص
3672,بیاوریم.,fa,خیام,6,بیاوریم.
3314,رباعی,ar,خیام,6,رباعی
1428,جم,fa,خیام,6,جم
9457,چنان‌که,fa,خیام,6,چنان‌که
4338,واجب‌الرعایهٔ,ar,خیام,6,واجب‌الرعایهٔ
4276,می‌کند.,fa,خیام,6,می‌کند.
6745,می‌زنند,fa,خیام,6,می‌زنند
6311,(۷۲),fa,خیام,6,(۷۲)
5119,بدبینی,ar,خیام,6,بدبینی
8082,بشود.,fa,خیام,6,بشود.
7917,خیام,fa,خیام,6,خیام
5164,لحاظ,ar,خیام,6,لحاظ
6878,دلچسب,fa,خیام,6,دلچسب
9528,جَحیم,ar,خیام,6,جَحیم
7001,فلسفهٔ,ar,خیام,6,فلسفهٔ
5035,خونسردی,fa,خیام,6,خونسردی
3275,دهی!پس,fa,خیام,6,دهی!پس
4854,منظم,ar,خیام,6,منظم
8516,بایست,fa,خیام,6,بایست
2329,بهشت,fa,خیام,6,بهشت
430,بدم,ar,خیام,6,بدم
2472,شده،,fa,خیام,6,شده،
1355,تیمار,fa,خیام,6,تیمار
241,گذشت,fa,خیام,6,گذشت
2454,صنم,ar,خیام,6,صنم
8558,گفتم:,fa,خیام,6,گفتم:
6709,گوشمان,fa,خیام,6,گوشمان
4815,ره,fa,خیام,6,ره
1950,کفر,fa,خیام,6,کفر
8785,می‌زندش!,fa,خیام,6,می‌زندش!
3119,نمرات:,fa,خیام,6,نمرات:
2959,گم‌گشته‌اند.,fa,خیام,6,گم‌گشته‌اند.
112,سعادتت,ar,خیام,6,سعادتت
682,خاک,fa,خیام,6,خاک
1876,حالی,ar,خیام,6,حالی
3404,برمی‌خوریم,fa,خیام,6,برمی‌خوریم
4561,مرا:,fa,خیام,6,مرا:
1391,بیهوده,fa,خیام,6,بیهوده
2726,عشق,ar,خیام,6,عشق
5421,سه,fa,خیام,6,سه
3292,بدنش,fa,خیام,6,بدنش
3657,فلسفی,ar,خیام,6,فلسفی
4552,«گویند»,fa,خیام,6,«گویند»
853,جهان,fa,خیام,6,جهان
7884,شک,fa,خیام,6,شک
39,مزن,fa,خیام,6,مزن
7502,می‌کرده,fa,خیام,6,می‌کرده
3535,شاعر,ar,خیام,6,شاعر
5562,متنفر,fa,خیام,6,متنفر
5613,همی‌زد,fa,خیام,6,همی‌زد
6687,بکنیم،,fa,خیام,6,بکنیم،
864,طرب,ar,خیام,6,طرب
2448,کف,fa,خیام,6,کف
2153,کاین,fa,خیام,6,کاین
4424,دررفته,fa,خیام,6,دررفته
712,کاووس,fa,خیام,6,کاووس
4235,مشهوری,fa,خیام,6,مشهوری
4255,داشته‌باشد.,fa,خیام,6,داشته‌باشد.
2174,طلبش,ar,خیام,6,طلبش
10040,دست،,fa,خیام,6,دست،
5040,دنیا,fa,خیام,6,دنیا
1788,کان,fa,خیام,6,کان
6873,ترانه‌های,fa,خیام,6,ترانه‌های
6964,سادگی,fa,خیام,6,سادگی
6706,می‌گذارد,fa,خیام,6,می‌گذارد
8268,نیک,fa,خیام,6,نیک
3904,رباعی,ar,خیام,6,رباعی
702,خواری,fa,خیام,6,خواری
8544,آمدگان,fa,خیام,6,آمدگان
1508,خور,fa,خیام,6,خور
10045,خرمی،,fa,خیام,6,خرمی،
5652,بوده‌است.,fa,خیام,6,بوده‌است.
823,گوشم,fa,خیام,6,گوشم
9316,خاک,fa,خیام,6,خاک
5474,فلسفی،,ar,خیام,6,فلسفی،
4134,تربیت,ar,خیام,6,تربیت
8847,خور,fa,خیام,6,خور
9017,مغزِ,ar,خیام,6,مغزِ
8498,فلک,fa,خیام,6,فلک
5203,درد,fa,خیام,6,درد
5513,عرب,ar,خیام,6,عرب
2300,خور,fa,خیام,6,خور
4599,افضل,ar,خیام,6,افضل
1304,ارزد,fa,خیام,6,ارزد
4829,دست,fa,خیام,6,دست
4559,بود...,fa,خیام,6,بود...
3478,خیام,fa,خیام,6,خیام
4749,دلنواز,fa,خیام,6,دلنواز
3559,فیلسوف,ar,خیام,6,فیلسوف
2394,بمن,ar,خیام,6,بمن
785,مشک,fa,خیام,6,مشک
6771,دلفریب،,ar,خیام,6,دلفریب،
3383,خیام,fa,خیام,6,خیام
2504,خیام,fa,خیام,6,خیام
9655,فراز,fa,خیام,6,فراز
7560,برگ,fa,خیام,6,برگ
7120,اغراق‌آمیز,ar,خیام,6,اغراق‌آمیز
8561,رفتی,fa,خیام,6,رفتی
9291,بگیر»,fa,خیام,6,بگیر»
9810,است،,fa,خیام,6,است،
2163,تخت,fa,خیام,6,تخت
322,مست,ar,خیام,6,مست
3023,طبایع,ar,خیام,6,طبایع
9743,نی,fa,خیام,6,نی
476,گل,fa,خیام,6,گل
830,آدمی,fa,خیام,6,آدمی
5170,ذوق,ar,خیام,6,ذوق
1861,جهان,fa,خیام,6,جهان
6528,زندگی,fa,خیام,6,زندگی
64,آراست,fa,خیام,6,آراست
6124,بشکفت.,fa,خیام,6,بشکفت.
6270,می‌کند,fa,خیام,6,می‌کند
8972,برفت,fa,خیام,6,برفت
5767,ندیده‌است،,fa,خیام,6,ندیده‌است،
2535,نفر,fa,خیام,6,نفر
7422,اشعاری,ar,خیام,6,اشعاری
5145,سرچشمهٔ,fa,خیام,6,سرچشمهٔ
56,سرو,fa,خیام,6,سرو
9885,می‌گذرد!,fa,خیام,6,می‌گذرد!
8422,به‌جز,fa,خیام,6,به‌جز
8034,بایستی,fa,خیام,6,بایستی
5557,قلب,ar,خیام,6,قلب
615,دل,fa,خیام,6,دل
5477,منظور,ar,خیام,6,منظور
3082,ساختگی,fa,خیام,6,ساختگی
2147,خوشدلی,fa,خیام,6,خوشدلی
605,منست,ar,خیام,6,منست
3753,کرده،,fa,خیام,6,کرده،
4908,ارادت,fa,خیام,6,ارادت
9125,خواهی‌خورد!,fa,خیام,6,خواهی‌خورد!
3489,طربخانهٔ,ar,خیام,6,طربخانهٔ
2889,«خریدةالقصر»,ar,خیام,6,«خریدةالقصر»
2165,خشت,fa,خیام,6,خشت
2609,رباعیات,ar,خیام,6,رباعیات
6280,مثلاً,ar,خیام,6,مثلاً
2378,قدحی,ar,خیام,6,قدحی
8353,زندگانی,fa,خیام,6,زندگانی
6797,مقام,ar,خیام,6,مقام
3777,می‌دهد.,fa,خیام,6,می‌دهد.
1500,رد,fa,خیام,6,رد
3440,خراب,fa,خیام,6,خراب
4093,متین,ar,خیام,6,متین
2712,رباعیات,ar,خیام,6,رباعیات
5618,رو،دیدیم,ar,خیام,6,رو،دیدیم
1080,زرد,fa,خیام,6,زرد
9420,شدند؛,fa,خیام,6,شدند؛
9013,پندش,fa,خیام,6,پندش
1050,شاد,fa,خیام,6,شاد
7749,دوست,fa,خیام,6,دوست
1138,روزی,fa,خیام,6,روزی
942,عالم,ar,خیام,6,عالم
3557,رباعی,ar,خیام,6,رباعی
9363,اجزام,fa,خیام,6,اجزام
6416,چشم,fa,خیام,6,چشم
1720,زنم,fa,خیام,6,زنم
5511,ایرانیان,fa,خیام,6,ایرانیان
620,مذابست,fa,خیام,6,مذابست
1809,خوشدلی,fa,خیام,6,خوشدلی
8883,زِ,fa,خیام,6,زِ
350,قدح,ar,خیام,6,قدح
7876,می‌کند,fa,خیام,6,می‌کند
10091,دور,fa,خیام,6,دور
1499,مخور,fa,خیام,6,مخور
2157,جرعه,ar,خیام,6,جرعه
3465,شاعر,ar,خیام,6,شاعر
9790,دستم؟,fa,خیام,6,دستم؟
4471,انداخت,fa,خیام,6,انداخت
5108,عمر,ar,خیام,6,عمر
2383,صنم,ar,خیام,6,صنم
8310,چرخ,fa,خیام,6,چرخ
7344,فکری,fa,خیام,6,فکری
7314,زد,fa,خیام,6,زد
1026,مسلمان,ar,خیام,6,مسلمان
7175,تصوف,ar,خیام,6,تصوف
3492,بهرِ,fa,خیام,6,بهرِ
2046,دیدن,fa,خیام,6,دیدن
7357,قلم»‌,ar,خیام,6,قلم»‌
921,فرو,fa,خیام,6,فرو
8369,شدمی،,fa,خیام,6,شدمی،
6594,کتاب,fa,خیام,6,کتاب
4879,خدا.,fa,خیام,6,خدا.
6299,بیابد.»,ar,خیام,6,بیابد.»
254,گردنده,fa,خیام,6,گردنده
9366,شود؛,fa,خیام,6,شود؛
7550,فضل,ar,خیام,6,فضل
2818,آدمی,fa,خیام,6,آدمی
897,طرب,ar,خیام,6,طرب
7430,الهیات,ar,خیام,6,الهیات
2419,گر,fa,خیام,6,گر
4987,[۱-,fa,خیام,6,[۱-
8042,بی‌مانند,fa,خیام,6,بی‌مانند
4792,تربیت,ar,خیام,6,تربیت
8766,دریایی،,fa,خیام,6,دریایی،
1013,رای,fa,خیام,6,رای
9440,رَزان،,fa,خیام,6,رَزان،
7495,لطافت,ar,خیام,6,لطافت
780,دل,fa,خیام,6,دل
2253,سال,fa,خیام,6,سال
277,پیوست,fa,خیام,6,پیوست
7176,استنباظ,ar,خیام,6,استنباظ
10030,نگری,fa,خیام,6,نگری
4260,شکی,fa,خیام,6,شکی
3972,دید,fa,خیام,6,دید
3254,مستی؟خاکم,fa,خیام,6,مستی؟خاکم
4055,می‌بیند,fa,خیام,6,می‌بیند
2647,هجری,fa,خیام,6,هجری
1220,اندیشه,fa,خیام,6,اندیشه
